timestamp,user_id,pixel_color,coordinate
2022-04-03 18:07:36.891 UTC,furYYsMAK4extup1TjoVbtLCp69YWbBGZ+5KUF4sXH7kwWDoRp+ENBhZ9r0HSDX3zUnHYun13wRDRTfCgT2obw==,#00A368,"1357,39"
2022-04-03 18:07:36.893 UTC,5q0Q90Q/ZDgQ2R3AHVW4tYZS813BDxKDOu33PLqlmVd2Habh+VZNxYm03sp0BFOVtweKqW8evCQIVpVProY9jg==,#BE0039,"396,524"
2022-04-03 18:07:36.893 UTC,M51/DnPt1xX54oO+D2W9ZRvYzihf+mq4IHSDjIarCj1GwJ4mDRDxlbw3tTKgT+4meY34Gk9n+MuepTMWpcTJzw==,#FF4500,"389,454"
2022-04-03 18:07:36.895 UTC,fDYCrWQVjEhPfDSWOjKqPjR+fd4SrDegIAU3ty/KfqWveXH15w3M85UzA1MIuXMMNuG8TiIocl91dy9pYDeD5A==,#7EED56,"1778,672"
2022-04-03 18:07:36.896 UTC,1nUBiAhHutbeUa6L6gWIMhFzkM7NH0zoQ7/rOGW3vgQUoD+w1NV0qPP/kUN/zL/A88/roj8o4IWhRkL76VMzxA==,#000000,"1112,101"
2022-04-03 18:07:36.897 UTC,f5gyabSOtbw3/Z7dL5xA0m0oDCESj6jE8lH3FqJUc1U4uiBVmDOQUPuhzqwwPA7gY9++OEHMM1ek1+0RaQRvzQ==,#000000,"1499,647"
2022-04-03 18:07:36.897 UTC,7n3jJtgLSN6pxrMv7kEzCH0Jv7qcrel3mzFlZKN3lmr5+Cypd2WrY8FIrKIqZYBvTvib+dgCFiJ6W+VDzYQRCw==,#51E9F4,"1777,939"
2022-04-03 18:07:36.898 UTC,Vc9XHqKuKpzJ4+4mtxTIUg/Iiwu045hx6Tf0aWJmLoo8+FqwwbIqYHXSlvsY2OahgsRoB4YsTQNFHbeKARyWQg==,#FF4500,"451,526"
2022-04-03 18:07:36.899 UTC,wZMfHkIm7Mws8BVAwc77KJnnK+YS0Q8v9cRKzhxaqqtPzv5hbOal9mVH4pCJq0/7aFsVrDo+BWrEBR75W0VS3Q==,#000000,"400,423"
2022-04-03 18:07:36.899 UTC,c/QSDFLHLbGxKqDuWjg+CV0eM9XdvUsGh0gKk4LnW2J2GpHWI5DeH1WcKErNqlKeuWS5eVzVb+ZvDM8jGBw/Wg==,#51E9F4,"1801,759"
2022-04-03 18:07:36.901 UTC,ZNvPGgVbbLDoXm3HjrHfIE8KrxZM03yGP2kicjpYBLR1CaTOGuO9pWa+teeeub0VHMaX0l7odr9MSOYOvCHQ6w==,#FF4500,"331,408"
2022-04-03 18:07:36.902 UTC,Ii35dzvGS1o+LQiQ1/ilBdG5OaBTBqess9oa7iVGBPQzguRcwmSP4CtSzLbiRqC4TRaYVyZsOFGushUYiDg32g==,#000000,"646,7"
2022-04-03 18:07:36.902 UTC,75FzdHmrPUaQi4Qy0FRzV7GSQWvOg4GBzrCXdVuIvv4kOGhtb1LWVr5qKmQtuFkES8e62DJTSDro4owDPVzfCw==,#7EED56,"1073,400"
2022-04-03 18:07:36.905 UTC,6UL7kRhDvQG3c23sPBttWY9AIY413OEZesnPJ9WRUuqMkVk9tgo/KMCEMZPQl20PU+6VSgHiKnGvY3JViYJGIw==,#3690EA,"37,949"
2022-04-03 18:07:36.906 UTC,7lomsTLmPkfjRBEwc0yXyCQdx5fprcOUx/T6juMEj4RgjJP4CJXKO2jjoX6gM6mUxM5z7cnRI7HtM5Z1vTv+fw==,#FF99AA,"19,125"
2022-04-03 18:07:36.909 UTC,VYsWfRNqKqJnSnG2Z+EXLgo9JvtB21DC3OVEGAhwujDS/2YI2BnWWPC62wFTwzyShjiIaIRXA40tYxUzFc9hsQ==,#FF4500,"932,432"
2022-04-03 18:07:36.909 UTC,e0lyvH5zkr50K9IwORqvO7PJOSq2umaj4HDQWueVSc+d8RyT/P1fZgaF/an9P9mIrtziLMXCqd5MnEG6sZeoTw==,#000000,"370,464"
2022-04-03 18:07:36.91 UTC,T/WmUWbWEzfP8o3H23+orfnTkCZBMwLEODO3+jtlpa0IjD79bak/AsLkj89H6ZNT6sgYRb/oq6kZ0TDJzzwMgQ==,#FF4500,"448,526"
2022-04-03 18:07:36.914 UTC,ky/UeRJxnvlwcve/JJFIuCEd0u17vFxrNqlpWSKFnhND+GD4zgNFOCk31HdXH5feI6nPBgBFTKO0tru3zoCwfw==,#FFD635,"92,998"
2022-04-03 18:07:36.914 UTC,cz4rDQaXTLL4MNAAjWg/pPaGZWTi5oJwCG/FmEwzP/QdEXzs6j9K3sYI69GOzq/U+ZsXeH2AirBWdGzvm09n1A==,#FF4500,"209,525"
2022-04-03 18:07:36.915 UTC,zel1BTwkfgZv9gSt9A6tUJAk/xgnBmGN4w2ruOFph8VWcbYqPJFG9dIkTYdf3p7OY00673AIYlgF/5ceN0Vj6Q==,#FFFFFF,"1962,812"
2022-04-03 18:07:36.916 UTC,3mz9cnyqoTFyeKEY70qRVJdk0hkG8FPqfh4mhVcuykz6vz6DIuTGre+mePQKFjtKFO4DDIK8ljJlGv2aZeYtOw==,#9C6926,"1042,417"
2022-04-03 18:07:36.917 UTC,+lzc244BSN3jOI0xTv/yEo6BV7xQhYNRwtpIulxLLgJ0AkR4EsS9VJzA31Jr8ZF4NJE1qldQv94/Gj/HQ/10pg==,#FFFFFF,"1129,170"
2022-04-03 18:07:36.917 UTC,vz3fZnwGALlr0ARRWTOgw17X2UkBuLTOjG6Y1DSelDIzrJKrsJk0lyzEIX78qYQxj1oEM0BE9xv0CkwkRk0E0w==,#FFFFFF,"43,928"
2022-04-03 18:07:36.918 UTC,kzYIRizAz+Oi9mRlG5Tyrh8PfwkJzZWtqhQJhVbrHRUhdrAmWgnizjBz15ugbfHQaHaYDcJygE0QOr831Udfgg==,#6D482F,"541,163"
2022-04-03 18:07:36.918 UTC,iKG5zputZ+vT6pGYLnGAob44cKzGvQiBL1xbsu/D1FztZupvU4a0E3+glR3vin5ofDnttwL/X3eBx4m53HIJWw==,#493AC1,"1488,717"
2022-04-03 18:07:36.921 UTC,nl9cVQH1tybnhRkaUt9AM8SDblxhhwFjeJ0RoRJ4NYz17PvzHBlgRgMaZnIYLPt1txzosvD+xyhwNywVkpY9oQ==,#51E9F4,"440,461"
2022-04-03 18:07:36.924 UTC,Unh7/y+ItI5UDW3Jkpc5rBA9C3O/TKdONueQ/CCg4IEsooAw3v7bh8BdB2vYyWxt8a+KJYFCISJYx/nZsM+CTg==,#000000,"309,525"
2022-04-03 18:07:36.924 UTC,eZlX8zV0XWgNBDmw1PiPxBVF1amoCzgerG7W3M/3MjmdMOLMmWqYCLvrOzH7mGxbaxJdzfwoOT+q78UfBdZsZA==,#FF4500,"340,441"
2022-04-03 18:07:36.924 UTC,SzQrta5JXm/dR/g8DUQ8J3A9Ct7dIcWiixywYDrNhrMCnrI5HHX+I3gaTsS4ELI/jWl2QS1KOxNh/ax4jKtfUA==,#000000,"301,504"
2022-04-03 18:07:36.926 UTC,Z8jwAwRTRUPsi2qOwhvK2h51BylVE+Anhqw1lCXc86uHDP8ML3nX/n+7sb5a3f2DescFt+nPXKcZH9KQqnbbdQ==,#000000,"228,598"
2022-04-03 18:07:36.926 UTC,nLhtL7PHK9se6qfYjWs/McxjT+PO2nVSiF/0KQPdtH8SJLstgRLPRqyci+udnUmtex1qYrX4tiTOhifPWkCjeA==,#000000,"61,12"
2022-04-03 18:07:36.928 UTC,1bpUpMRp7Y9fsMYQ05nzMpn8PYkqDX/rMhu/EL8gy6wrxNGMc/ca3Q3ZDT8H5uckHeXcss5fxwNBNk3dOXBSIQ==,#FF4500,"401,439"
2022-04-03 18:07:36.93 UTC,E1qRJqtL6PbqGa93Lqqz+rdCtYoRiLNvCHEwCmAHnn02GCM8OTAngVOFxTQ7F1V83tfXDQE5ktivYXYLhZRKPw==,#7EED56,"430,432"
2022-04-03 18:07:36.931 UTC,QFioOuYrFQPhq1AEi2+WA0utHlWf0bBQPuSOweLOTSg7o3l+DED491Ew4ciM8c2GY5g0JSG57bqdQHvuqxZ86w==,#FFFFFF,"1635,976"
2022-04-03 18:07:36.931 UTC,XyVg295ItvZMsYzU3AX4JoCbGK/h6uQV12BgzpFErYl9QYmyEK4A+ohWQ4+fMsqoOMfFiBORx7IIJMGxFX6FGQ==,#000000,"356,519"
2022-04-03 18:07:36.932 UTC,h50ciLB6cUGx6MneRxA/OdoWUrLrp8Pn+9tKtrbw9ekZG3Dm13XSO6jduJIvHEaPnaZZZMwKyG6ctU/YymM4Yw==,#FFFFFF,"30,120"
2022-04-03 18:07:36.933 UTC,Vxl4uyMjdz7B2+sKjz1jiF4NCwbYE/dBEUpGoQxahuQkwo+8uUL75tnf0qm0T4FQFJzOOlWJxfBSRQHKFxMotA==,#3690EA,"611,779"
2022-04-03 18:07:36.935 UTC,L5ElQf5ll8MCgfFi0zSK6xoInSl/ZN2G48HoBqt64gvw4ucjX0JZY0/ekkrngA6g8jyG6XUVXCfOBkSr88Z3VA==,#FF4500,"422,471"
2022-04-03 18:07:36.935 UTC,PivLZpN/HR4UHii4En+V4SAa83OaKPEYhNNuKcCKq28Oo3fy1BSxyck21vZmLG2xA+l50tinqpczWksPDDINmg==,#7EED56,"1752,61"
2022-04-03 18:07:36.937 UTC,9NwwywoccxYcb475Pq1wHrDhaUzyeLEV30H2zkBeh4BobK7Hq9sHCaUbEtUWc5ah5AO8sMgtyEw+dwnJNGgITA==,#7EED56,"1269,665"
2022-04-03 18:07:36.938 UTC,hAD5gjbnbIAOkzO697Ul7TPgF3tLrHffHXEmjnKk8hphITRTy27q1lT6jAcP/oUY0daOyNiCPGV1CGMzw38LKQ==,#2450A4,"1874,332"
2022-04-03 18:07:36.94 UTC,zFCD3cUi8wvGx1kwjuez3OlDdMnkCyCe6ma52c2a+/URZnvLhtxjLtZWqk/L1vdzFV01aQdf8ExtZuTBB4905Q==,#00A368,"980,497"
2022-04-03 18:07:36.941 UTC,vHzy2clVEeWLbs8Ds7HSP9EQ9pXj5hZLeo2eaPsgC7OZWu7XSnCRkVb81Qhv5tUxFuA9860Ap/Y++UTM5m+r4Q==,#FFD635,"1952,9"
2022-04-03 18:07:36.941 UTC,nksKhTrctFpYvEzozu0lTBG5sB0/74NSzIxS6MgTP3K5PDUm9nRYf4vKjPk5H8tr88+YAc4sWwvSRUMUsqObnw==,#000000,"1077,499"
2022-04-03 18:07:36.942 UTC,f4BfreEsiY10M6udRmQ+4WWYU0se+9bLks9s7RhjosBU3ibPnzlU8iapV6IrjKkqknFDQNyfF7nIHZxbaaO7hA==,#7EED56,"436,492"
2022-04-03 18:07:36.944 UTC,nOZMSeyzlp+2LXCE2CNG30A3+jMmZ100VFwi0HGmnTz2nGgRdt03s/g+yL5MVet4UerUudS45bXSUqjBdjDfSA==,#FF4500,"440,433"
2022-04-03 18:07:36.946 UTC,jmu1W7aPW1qcNLT+dlpJwuVokgQLlXVPvZhrKUsK5NluMegmjK6SUYxJ/DdjIy073ZcDH6Ll226ZymYlaBJPUw==,#FF4500,"426,513"
2022-04-03 18:07:36.946 UTC,8nakSTg3pzgr/4U4u6MMlUWhwuMwRzA4RI517ixbd4Tvbgxvnoq5dtW0WqYUD4Zl6sdVGBOIWTnEAQi0O7zZ7Q==,#000000,"614,131"
2022-04-03 18:07:36.95 UTC,zs327lM+TwMU73Lg/VLBMKb44caP91gja9axuLtUabrMgZ5En6paF4haAgfXg3pvYYaLykg3pq5pFNdBc8Iulw==,#2450A4,"386,528"
2022-04-03 18:07:36.952 UTC,3RA1pxkuHX/cA8bXX6c3DuPcOAxDH7U54f5fclrx31bXfeUTIk39mx50DKFOBW/5wcjIJZob+OJRtUfIM8ovoA==,#FFFFFF,"600,887"
2022-04-03 18:07:36.954 UTC,+L7DbYhBZRejsOM/LY8MkRE01csVVljCe8gQMwVYKjpzEdiVYXiKi5uc80LpYfnitTPOi0Q1bQ+SiN7mRZichQ==,#000000,"1033,702"
2022-04-03 18:07:36.966 UTC,lcULFdEJR69GbRaEWaajLAhFxdnyA26kI4Dl5jxE6EU4xdh305GUkIW1PaMY8j3HGMcJs1jjFnPoVY+KHWSLUg==,#FF4500,"440,385"
2022-04-03 18:07:36.973 UTC,YKwruE7Ah6tSq3zvWx7/DkhQmxGrfHhSwkS7BRoR8Ss4nUsjBvuWCXX14n41bv9uypwMpTjjBotkqLB+UqErdA==,#FFFFFF,"405,520"
2022-04-03 18:07:36.973 UTC,E4IsU0CB7qq2I3sElTjf7gT5BaL4jqB6MfL8Xr6aFzZ+VAW5jkirdwV29+HL0sWoi8etc/zny+5PKJihviuuGA==,#FF4500,"424,523"
2022-04-03 18:07:36.974 UTC,3edOTCYXj8cO6yhikQ2ugF+EUNTMtG5hgARvBa0AWvXLwhSt3VLdVEUb1Tiltwbn9Fwrqvc3DYNVL6uZs2YqkQ==,#2450A4,"1931,356"
2022-04-03 18:07:36.975 UTC,utyifEajJ2rXOZkF9AZLWyUEuQnMNpUK3ruNJrldeP+XxS6kR0fCAl+NYFFMYR2ooDanZqF354qaBrWlZde3fg==,#000000,"103,342"
2022-04-03 18:07:36.976 UTC,HLXGEIQKpuiLFfhzAMOCST8giedNKypmU+fci6UwcAMTCXEdNi3qNsd5q5m3u0+KjThV09z4QHIANSbWk7lxHQ==,#FF3881,"1908,483"
2022-04-03 18:07:36.976 UTC,HraFzUl51WwrFzBOI8hsMl3gdNvY5CcL5YW6VSxiLrNj6bJASYhgFbfhXzOlwR8lvrydT680maj2ARbgH9Q9Ow==,#FF4500,"400,523"
2022-04-03 18:07:36.976 UTC,oYFz8snyH0+2aMqb6NbrmQwHD5V/UjMEuEq94FUMrEs47gPtgKEmtXuUofTj511U0wdp/KpNAmk5EdxW+1TAvA==,#BE0039,"407,476"
2022-04-03 18:07:36.976 UTC,o8wi6LY7SQS6fLvsdw7GCX3jBwgrajR25c/3h2Fap6bUDETS/q+g+VTlSid7FKFOT9srAf77zJahNedqTsoRgw==,#811E9F,"1347,912"
2022-04-03 18:07:36.977 UTC,u1GXIPgle+by1CEvCBsMCYZJAvZR336rzhcc1j3JGF0Gwder/Dmq6sFT+zbpnco2cPN314Bhu6bVRbYU0IdFpA==,#811E9F,"1946,178"
2022-04-03 18:07:36.978 UTC,UDnAukuUMtkW4zawTa24pFzK2TVt42KjGligCnCQUe2Ab361bdiD834dLFJcLy5cg4MnbP8HtN0q7hy0nImq7A==,#3690EA,"980,453"
2022-04-03 18:07:36.978 UTC,4L6coOdj/nA25+8Lv56wXvwQB+wsToi0SsCM1eIgUQydig+UqGLZWDGkqaqlAcghkEPEivpgYDta+2G56lGVBQ==,#3690EA,"10,904"
2022-04-03 18:07:36.979 UTC,LA0siXO1SxqSmAuVS96gbva+5J7/i258bWl894xZIsd+95COh9u3SIdaKiZke+whnchNxkem19RhStxkQdHwIA==,#FF4500,"365,404"
2022-04-03 18:07:36.981 UTC,soGS0ux0FJhztLqdmi9Q+BmcRKCYPMK0CrMK+E53WG2P0x0gSwUc+xkC2BUyyiGjwSVosO+87c5k+P3a9ixlDg==,#FFD635,"571,522"
2022-04-03 18:07:36.981 UTC,W5/Nxe+xqn4Piegw/ZJzuLmwMBIndXd6jv/hMZMnvMn5yww1yz9FWiefvQv709HHJ2AWhmw2M1meIYiU/rirww==,#FFFFFF,"424,921"
2022-04-03 18:07:36.982 UTC,oYBPvboUhe1cCyfjY7b6KhMG7y6LRjg0dDC7Jr5c7hXgQWxBmzmUGWDazCwhwH+lSVNMulyr2zyMirjjE+ZBxg==,#FFFFFF,"1024,745"
2022-04-03 18:07:36.983 UTC,rFlMVefg84q0ubNf59olqnjmW7NzkJigAlDve7+5dPIuRpBxgtXGv7wWLEqmKVONyl2dEP3NK94VAdhvFfCtmw==,#FF4500,"405,502"
2022-04-03 18:07:36.983 UTC,soue2c3hGQEkDgZkFhUqlYDkcQN6YvS3NlNHNTg5WGh+nZvLGtjYP1tWBjDaYQFcTWav9kLHwY1fUBqnuvGwNg==,#FFD635,"356,552"
2022-04-03 18:07:36.986 UTC,ykaXBwwBUskAw9VxQ+yAiZ7vllfC6En42bysE7z9uPb33OcVZCvM4YDXN5lZTkDCjtS2vLpzXnj7LaVpmc3Yiw==,#000000,"62,938"
2022-04-03 18:07:36.988 UTC,kl1JgvTy7EPCDiwbPfcXHgCTjEwDnt2QgzRxKMc05mzvY7EQLK7wybl4GJ+l6bIeWDwZxXIfjPAwx+UQkFTLgw==,#FFFFFF,"399,392"
2022-04-03 18:07:36.988 UTC,Uf0lVVT8DHnYpFnxeUOKMGRx0NSI0Pde8U5RJDxbFhpW8VWXOsC9slfmzRaQWdgqyBDKaRuUEJvzRZbiL03GQQ==,#FF4500,"1292,317"
2022-04-03 18:07:36.988 UTC,gmSJBAouotgDNlnw4CrnRPDXWicsNzecZNO5YOVRiZQHqJEIH3U71xY+OIHQmxXB9LJxhwtTqYqfLIZE3cMhPA==,#000000,"1922,771"
2022-04-03 18:07:36.988 UTC,qUK3koF/WhpjfbqnCD9lb+Dz1w05+e9ij9zWuhriRZhC0dk3hp924qX3E1tmyaQLmmdtiSzuCVUztJaoUzg9DA==,#7EED56,"110,791"
2022-04-03 18:07:36.989 UTC,TP4J0DAU7oMqtEVvTWUfyN9AwBGXOsRPCU2jLnxPMb0gU9TIipkn/HqGOQqo3jtu1rUHptPchzRskb1whstf3g==,#FFFFFF,"1651,228"
2022-04-03 18:07:36.99 UTC,CuIgXzwOJSvmg3WsbZZsuwu0jag1lgR1+1E7vJY83KUtV4rILbVEA/07OW1I+EIOLVIrU6AKGvwK0boq4/f1tA==,#9C6926,"965,489"
2022-04-03 18:07:36.992 UTC,+zA/YLVQ2tFLPIw/rlN5/Voe1rg4AVS8qhvRAW541o/HI2rbmlQFJQNIfLeJ9EeFs1Od1sxDi1GMJK3FDrZibw==,#000000,"369,471"
2022-04-03 18:07:36.992 UTC,Ra4aqeA562lwbdfWYhfXGc/EgtN/2+XyRQWxbuStwnyfBH0MZ4fb249T1LBmtzctkHGahYvmyEBMmApOsF4ZxA==,#000000,"187,103"
2022-04-03 18:07:36.993 UTC,Q+urUeS4avYAdeo7yaRPYejW3oe0GyVsY+9tWyhVDB/c+nMbwejLmpkZkzka2r/BUNLAn9w/3YYDNQ0lyzuPLw==,#FFD635,"692,523"
2022-04-03 18:07:36.993 UTC,pOVQeH74DtDeqc1EA5EiqHyl1VX/tUWfs1NrgCOVh0tq1gi2u/mQGZCvVqgDm6yngV8YenCMr/mvtSUGD0GnrA==,#000000,"423,528"
2022-04-03 18:07:36.994 UTC,kzi3/dEf8eQzhtgPXCKeF7Jh1enNNGqnT3YUc2e2awx9xuFm/thDRRva4AgFpqARl3F6q96NpJSk0LJP7AvCCw==,#3690EA,"61,999"
2022-04-03 18:07:36.995 UTC,u5sy/4xFtaFVKet/kej6kaGjTY94YYfq5kK4S8tDkYR5hrxUq1y4h74ZmHXLyRLVGzbP57GeCaw9RoddBpvXcQ==,#000000,"1866,519"
2022-04-03 18:07:36.995 UTC,AwVsWgOfblibjGdfCQID2qJ2FJ+i/sXQDTrC6NpjUujfGKjqfiRSSdcRDkF4lT300wFqTRB/2qD/PfvyOYK9Vw==,#000000,"606,895"
2022-04-03 18:07:36.995 UTC,epw8B98+c2XjVmiZ9WUxz66xg/H0tzGiPG5HiBNCbEBW3BATRLpl/WjniF3y031IUIaO1FyxA/BL/+4cE8qWgA==,#3690EA,"27,938"
2022-04-03 18:07:36.995 UTC,ZMgm7vfHkqaVcQgXvZtebIrlqUD2UTlPJEvyWQPHygdJ7op16uhbE3i60ID8BZ4aQDklnowwhM2l1doVCoCjUw==,#000000,"168,898"
2022-04-03 18:07:36.996 UTC,j1moG3+5M0HWgL7GSqf7uPAgtrgoIblImmlq7lp7xjwsrusAWnc9ni231D4W5yMsVf2BTumGhjd6fyqkyRxCvw==,#FF99AA,"699,747"
2022-04-03 18:07:36.996 UTC,veIZouDvi7ZZVcI8n8iG67z6i+wWg1b4HJRal5RZIOpr61TuRvkN8de+YkZjZa7kAnNRi5NSRXHub9Xgg7KayQ==,#000000,"1817,888"
2022-04-03 18:07:36.999 UTC,GV4PjqRmYg2VVqFMMYa2/LizMLZrE73KUJpHg2nrXlCATjEEqGnJmR1cv5H9R4D/jCQFMFv0k96a/zcyPJtuMg==,#FFFFFF,"765,534"
2022-04-03 18:07:37 UTC,42Wk2tXvm6oiHIubqgKanKIA7yR8Oc5bxsuzXauMnTsM0QMY/hzJSucgBpiQLfJZEa5S0bsGyseSDLw+ip8nmw==,#2450A4,"1588,641"
2022-04-03 18:07:37 UTC,L6tEB/Nnw9TZi0/D07fcI/X9IpD6E2+z1vieViy+4v6j6tdLHgiBRCUv+bZzNa9WykQrxct5H30Ttdwv7Op05A==,#FF3881,"426,510"
2022-04-03 18:07:37.001 UTC,KU5P9SLfBq2N4XBRU4xRHJQ9HlHoIukz1DtGTwgxJOqpKuWD/FR80W1ivJ5TQ5Rnib7ATBAAlpIVuWv/Z8nMLQ==,#FF3881,"1844,614"
2022-04-03 18:07:37.003 UTC,45kwKzF2Dv6aELMC79IXI/3Pw0a+kfi/yw/Eyww+hHO6ZhYBjeABEG34WkMi9dDSkHaMra9cYZqBqvzJUy3r1A==,#FFFFFF,"400,393"
2022-04-03 18:07:37.004 UTC,GgYxDsfFfQVtj+F+B9DRWngOQc6OuFsf9mjTu6F29OuIwYLtybjWePebzb4/k+0OyY5DKaB2PnnqVEQjrk84ww==,#FFFFFF,"442,502"
2022-04-03 18:07:37.004 UTC,RrZFYe1L5qJLNwzLi36a+GmH2BkiH5in58vT+DOBK4c0n3S5ASRThWHh1NqxE6dPCYNQxhBetmaQs6LYaz7n8w==,#FFFFFF,"1087,759"
2022-04-03 18:07:37.005 UTC,tr4P/T/dodwIb/ulG0oEsnqWXKuyq2e/ggfrquH41wmWcxYu48dxddwTDZH2jvn4T4S46st/H9IsTzhsmgGztA==,#FF4500,"764,198"
2022-04-03 18:07:37.006 UTC,YtrDnNMHDf0xs5zIhbIKRR3Na2vjM5wdny3HibrE0NHksEiXX+jd1pZCLiTZFIT3BYUszbmPM7wqHY5nvaYo5w==,#FFD635,"92,967"
2022-04-03 18:07:37.006 UTC,VEN9srHDAKNCi24pANxCAk0LuY737DXXi8vnS6v8VuuWQEfUBkb448FLuc8ks0vhceMwOSqw8UZ+awMoOgF4fQ==,#FF4500,"405,374"
2022-04-03 18:07:37.007 UTC,v2wDYoe88x253WeEqQcvSlDXEBArd1T2x3BQXIfg26+TyZXNNMRC8JrV6HwDxJ5hMeMDQm7H4yj8kgMExx3lsw==,#000000,"1530,36"
2022-04-03 18:07:37.008 UTC,RU3OHDvOV6JL9LwTQ15C6ceEdd8RRPB0+dlzdgBKXAQgxUigKFs8xpzwq7/5IvIQN8sQLO48TCoB4y0BhxoMIA==,#811E9F,"1872,258"
2022-04-03 18:07:37.009 UTC,toLHwrdBbJJQqXBZIyMVdDYgFTTmzt9ApGW+j7GGtMrT7g325UjtfzgnpkKkKezOdGbUksH51ETUTNg++2ONGg==,#B44AC0,"1606,280"
2022-04-03 18:07:37.011 UTC,Wc1c4RtWnr49g0L921aSTObjyNZVZ339SPyuAbJdERSqePEdEGeU976iyrQIa77yqwSrzkY94DgGDj+9/6nEpA==,#51E9F4,"440,414"
2022-04-03 18:07:37.012 UTC,qx3t1/Do9a4ZHx772jD9NHwgv5tzNCic70XhcOS7tO8AhKDZtXqUvvvBkDYSsY4dbCC5RAvt1pKZzpuXieIu9Q==,#3690EA,"1785,472"
2022-04-03 18:07:37.013 UTC,gkzfsl0pC9Gei3hPQFLTIY4ywi+06st2Af+e2vwvxxNZlnSuFR3O6vDz65row+WopKPDzeZiyHp9+n+ll5ea+A==,#FFFFFF,"905,99"
2022-04-03 18:07:37.014 UTC,kyClHwjOgbMlvvBK1j8KvASbujp83rKnp1P+OdoqpqMB8X0sbuZyikv1WA29TbodMnEDTYttTZUPYLD37OsMng==,#000000,"645,6"
2022-04-03 18:07:37.019 UTC,fp9nPBNl5snDCj6RoaWcTigFq9D4jFklSpvJtfFbx+suDEBVF6U4B4f5r7pi8Q1YAnVufl+KgS2wtF5ACYyJjQ==,#FF4500,"358,526"
2022-04-03 18:07:37.02 UTC,TdA/jcKDncEuIG4p2qZ9sV/qyLPjPTvq7AacWRBO9ts1qDRSe6KF1UFT9a5ooR+xXbGQDd2kw4UR+JNCvs/waA==,#FF99AA,"1927,863"
2022-04-03 18:07:37.02 UTC,k7F/y6eXO7bNXkVfsj19WMdpP8s5bCFLbgFQyRFyLCBLD8cw7J1UPebYD2WlHAwFZppIoQUVhWjUJYNOkpipnQ==,#BE0039,"1539,384"
2022-04-03 18:07:37.021 UTC,ZpteWvC4oezEAEEOjm6vPBHV+sq0H+434uYyQWVAjDGTJfe477eLwjrmZMLI4WmHUde1KXVesgWmtuh+Es0p9w==,#FF4500,"400,101"
2022-04-03 18:07:37.023 UTC,9HL6ENFbP+ts3anN2buhi3ijBu66h15hgf/JAj5kpUHRwDAT0qu8RdOuNAaDYjAon1ZZiWdbzVasyai+EYa1sQ==,#FF4500,"440,434"
2022-04-03 18:07:37.024 UTC,oxDGb7glfIUC39VnDNyQjL0sE5c/UehDMf551t/i6QT25OtKHTR03bo8ohwbR30l9P8Itey6La4W8CFmoTMcCA==,#000000,"356,453"
2022-04-03 18:07:37.026 UTC,I7ZGS32X38xSWRncRKYEmkg77ahIv/M21oJCx4yc5gxRUih8PIVQZFGn0Ijnf/QA2nPLOY0YunmG+bn/kGtAtg==,#FF4500,"1072,183"
2022-04-03 18:07:37.027 UTC,0KzMy1gHbMuN7minJu79oZy/ejdL7JCqrZ2LcJhQtfPM3qFNsWZEVAlUcShEl0bkxVaxFwROLzjqOY0x1LpViw==,#000000,"786,67"
2022-04-03 18:07:37.033 UTC,9CapiGfqdiFxLQXLMv2A625HJXi/fVAsXaso5EXBo/4HCk8mLdlAMdsi6F9iScG2nJ+FImJvpyXHDniD9BejRQ==,#7EED56,"1012,889"
2022-04-03 18:07:37.035 UTC,mWJMP+kUsncGNbxSMsqCB2RR0K4+RkxqVCVrT8YrxB+1DtedOB78V2wOLIMjjqjsrNQq1yreE9aBdFH2YD+Z5A==,#3690EA,"40,933"
2022-04-03 18:07:37.037 UTC,ztdK6zoIGJ0c43Ia7/nzyHNpBxUTHnI9kFVrTp0SqoVSeY7Q7L7Be3AU61TcAz0EC/yjk/MqCCoMcbEI+RNy4w==,#000000,"338,131"
2022-04-03 18:07:37.04 UTC,dL3jG+OhapaRPc2Kbkw73taDea0xLkGMATOhIRYf7Ewxn3JyTwywG9/7uFJdmKRZUnQSN4XbnqMHjtNMfgzdWg==,#FFFFFF,"1785,240"
2022-04-03 18:07:37.041 UTC,+QpxqRBY1X86epRkNiHn4hOrf6RvHm+NZwyYks56xQm+KZc5fJi2gFeBaTkNNitmYKVvjuBAwvNf9fbpr4KHow==,#3690EA,"143,236"
2022-04-03 18:07:37.042 UTC,j8lNmLMwTWyjWy0saDmTzYp5CKVi4PeDxVJrhPdmkUmp7WIlwGVU+dOPFoPQFU4wUk+DmM13z9rdz5Jv/mnOfA==,#9C6926,"1059,413"
2022-04-03 18:07:37.042 UTC,zdNw0MvAZ8JXZ4JIXsPE51qS58AUinVu6S4qBvUHkfaOexayz+4o86aV5FeTd1HeUzKkzWAVxajsEJs6anTTWw==,#FFD635,"437,583"
2022-04-03 18:07:37.042 UTC,RAeMDqlKDBsXIzXb4M2vnFXMdgmhX5hIau/2+KRhSm3X/kEseRKeX3Ucv5w6u1eGi7flTKycPDqHKw6MFQmtVw==,#000000,"1497,646"
